dtime,lat,lng,pm10,pm2_5,temp,hum
2/27/2022 12:16,28.25304033,83.9757,23.1,9.2,21.7,45.5
2/27/2022 12:16,28.2530715,83.97571933,21.9,9.2,21.8,45.3
2/27/2022 12:16,28.25310767,83.97574183,22.1,9.1,22.1,44.9
2/27/2022 12:16,28.25312783,83.97575533,22.3,9.2,22.2,44.7
2/27/2022 12:16,28.253143,83.97576833,22.7,9.1,22.3,44.6
2/27/2022 12:16,28.25315867,83.97578233,22,9.1,22.3,44.4
2/27/2022 12:16,28.25318183,83.97580017,21.1,9.1,22.3,44.3
2/27/2022 12:16,28.25320233,83.975804,20.9,9.2,22.4,44.3
2/27/2022 12:16,28.253233,83.97581383,20.2,8.8,22.4,44.3
2/27/2022 12:16,28.25325533,83.975822,19.2,8.8,22.7,44.9
2/27/2022 12:16,28.25327217,83.9758225,18.7,9.1,22.9,45.2
2/27/2022 12:16,28.25329733,83.975827,18.5,8.9,23,45.3
2/27/2022 12:17,28.25331383,83.97582317,20.3,9.1,23.2,45.1
2/27/2022 12:17,28.25334067,83.97582983,26.2,9.6,23.2,44.8
2/27/2022 12:17,28.2533615,83.97582917,27.3,9.8,23.3,44.9
2/27/2022 12:17,28.253385,83.97583217,26.8,9.8,23.5,45.1
2/27/2022 12:17,28.25341017,83.97583767,26.5,9.9,23.6,44.8
2/27/2022 12:17,28.253443,83.97584183,36.9,10.4,23.9,44.4
2/27/2022 12:17,28.2534655,83.975841,38.5,10.5,24,44.3
2/27/2022 12:17,28.253487,83.9758425,40.2,10.6,24.2,45.2
2/27/2022 12:17,28.2535255,83.975854,42.1,10.8,24.2,45.2
2/27/2022 12:17,28.25355817,83.97585167,43,10.8,24.4,44.2
2/27/2022 12:17,28.25358117,83.9758495,43.2,11,24.5,43.8
2/27/2022 12:17,28.25361783,83.97584317,42.6,10.8,24.5,43.8
2/27/2022 12:17,28.25364167,83.97584083,42,10.7,24.5,42.3
2/27/2022 12:17,28.25367567,83.9758415,38,10.6,24.4,41.5
2/27/2022 12:17,28.2536985,83.97584317,35.4,10.3,24.5,40.9
2/27/2022 12:17,28.25373267,83.97584567,34.8,10.1,24.5,40.9
2/27/2022 12:17,28.25375483,83.975851,35.1,10.1,24.4,39.9
2/27/2022 12:17,28.25377817,83.97585433,30.3,9.8,24.4,39.9
2/27/2022 12:17,28.25380083,83.97585517,24.8,9.5,24.3,39.9
2/27/2022 12:17,28.25382267,83.97585983,20.7,9.3,24.2,40.1
2/27/2022 12:17,28.2538525,83.97586667,20.7,9.2,24.1,41.4
2/27/2022 12:17,28.25388283,83.97587567,21,9.2,24.1,41.4
2/27/2022 12:17,28.25390233,83.97587933,20.3,8.9,24,42
2/27/2022 12:17,28.25392283,83.97588017,19.8,8.8,24,41.9
2/27/2022 12:17,28.25394283,83.97588117,20.6,8.8,24.2,41.9
2/27/2022 12:17,28.25396167,83.97588517,21.8,9.1,24.2,41.8
2/27/2022 12:18,28.253998,83.975886,21.2,8.7,24.2,41.8
2/27/2022 12:18,28.254012,83.975883,20.5,8.7,24.2,40.9
2/27/2022 12:18,28.2540155,83.975872,22.2,11,24.2,40.4
2/27/2022 12:18,28.25401717,83.9758635,21.7,11,24.3,39.9
2/27/2022 12:18,28.25401783,83.97586233,22.1,10.8,24.4,39.5
2/27/2022 12:18,28.25401833,83.97586183,22.5,10.6,24.4,38.5
2/27/2022 12:18,28.25401883,83.975861,22.6,10.5,24.5,38
2/27/2022 12:18,28.2540205,83.97585933,21.9,10.2,24.4,37.7
2/27/2022 12:18,28.25403083,83.97585233,22.5,10.2,24.4,37.6
2/27/2022 12:18,28.2540475,83.97585367,21.2,10.1,24.6,37.6
2/27/2022 12:18,28.25407767,83.97584867,22.5,10,24.6,37.6
2/27/2022 12:18,28.25410533,83.975849,21.5,9.7,24.8,37.1
2/27/2022 12:18,28.25411117,83.9758525,20.8,9.6,25,37
2/27/2022 12:18,28.25412217,83.975858,20.1,9.6,25,37
2/27/2022 12:18,28.25412767,83.97586117,20.7,9.6,25.2,36.9
2/27/2022 12:18,28.25413133,83.97586467,19.4,7.2,25,36.6
2/27/2022 12:18,28.25413833,83.975869,22.5,7.4,25.2,36.6
2/27/2022 12:18,28.25415383,83.97587,21.2,7.8,25.2,36.6
2/27/2022 12:18,28.254168,83.975863,21.4,7.8,25.2,36.4
2/27/2022 12:18,28.254184,83.975863,20.8,7.9,25.2,36.4
2/27/2022 12:18,28.25419883,83.9758745,20.9,8.1,25.2,36.4
2/27/2022 12:18,28.25423483,83.97586767,21.3,8.1,25.2,36.4
2/27/2022 12:19,28.25427,83.975856,23,8.6,25.2,36.4
2/27/2022 12:19,28.25431133,83.97586417,22.5,8.6,25.2,36.4
2/27/2022 12:19,28.25433233,83.9758685,19.7,8.4,25.3,36.1
2/27/2022 12:19,28.25434483,83.97587,19.4,8.4,25.3,36.7
2/27/2022 12:19,28.25435933,83.97587233,18.5,8.1,25.3,37.5
2/27/2022 12:19,28.25437083,83.97587483,20.2,8.2,25.3,37.4
2/27/2022 12:19,28.25438717,83.975879,19.7,8.3,25.2,37.1
2/27/2022 12:19,28.25441233,83.97588067,19.3,8.1,25.2,37.1
2/27/2022 12:19,28.25444683,83.9758845,18.3,7.9,25.2,37.1
2/27/2022 12:19,28.25448683,83.975884,18.9,7.9,25.2,37.1
2/27/2022 12:19,28.25450917,83.97588483,21.9,7.9,25.6,38.2
2/27/2022 12:19,28.25453083,83.97588567,19.3,7.7,25.7,38.5
2/27/2022 12:19,28.25456283,83.97588233,21.7,9.7,25.7,39.4
2/27/2022 12:19,28.2546005,83.975881,21.7,9.8,25.7,39.4
2/27/2022 12:19,28.25462217,83.9758775,23.4,12,25.8,39.2
2/27/2022 12:19,28.25465267,83.97587033,24.9,12.1,25.7,39
2/27/2022 12:19,28.254677,83.97587183,23.5,12.1,25.8,38.8
2/27/2022 12:19,28.25470933,83.97587617,24.1,12.4,25.8,38.8
2/27/2022 12:19,28.25474317,83.975874,25.9,15.3,25.8,37.8
2/27/2022 12:19,28.25477633,83.97587167,26.3,15.4,25.8,37.8
2/27/2022 12:19,28.25481733,83.97587317,26.5,15.3,25.8,37.8
2/27/2022 12:19,28.2548455,83.97587733,23.3,15.2,26.1,37.8
2/27/2022 12:20,28.254874,83.97588133,23.3,14,26.1,37.8
2/27/2022 12:20,28.25489967,83.97589533,22.7,13,26,37.3
2/27/2022 12:20,28.25491367,83.97591083,23.9,14.4,26,37
2/27/2022 12:20,28.25493,83.9759265,23.5,13.4,26.1,36.9
2/27/2022 12:20,28.25495333,83.97594717,25.8,19,26.1,36.9
2/27/2022 12:20,28.25496867,83.97595983,25.6,18.9,26.2,36.8
2/27/2022 12:20,28.25498267,83.97597167,27.9,19.9,26.2,36.8
2/27/2022 12:20,28.25499967,83.97598333,28,19.9,26.3,36.6
2/27/2022 12:20,28.25501683,83.9759955,36.9,31,26.4,36.3
2/27/2022 12:20,28.255033,83.9760145,42.9,38.5,26.4,36.3
2/27/2022 12:20,28.25505,83.976028,48.2,43.1,26.5,36
2/27/2022 12:20,28.255068,83.97604517,52.9,47.5,26.5,36.1
2/27/2022 12:20,28.255085,83.97606033,55.5,50,26.5,36.1
2/27/2022 12:20,28.25509883,83.97607783,55.6,50,26.6,37.1
2/27/2022 12:20,28.2551155,83.9760935,55.5,49.9,26.8,37.9
2/27/2022 12:20,28.25514183,83.97611883,55.7,50,26.8,37.9
2/27/2022 12:20,28.25515883,83.97613283,53.9,48.3,26.8,38.3
2/27/2022 12:20,28.25518367,83.97615667,46.4,41.4,26.8,38.3
2/27/2022 12:20,28.255202,83.9761725,46.3,41.3,27.1,37.4
2/27/2022 12:20,28.25521883,83.97618883,46.3,41.3,27.2,36.9
2/27/2022 12:20,28.2552375,83.976205,44.8,40,27.2,36.4
2/27/2022 12:20,28.25527517,83.9762335,38.2,32.7,27.2,36.4
2/27/2022 12:20,28.2553015,83.9762595,27.8,18.4,27.2,36.4
2/27/2022 12:20,28.25532017,83.97627633,22.6,13.7,26.3,36.5
2/27/2022 12:20,28.2553385,83.97629283,19.9,9.3,26.4,36.5
2/27/2022 12:20,28.25535917,83.976313,18.4,7,26.4,36.5
2/27/2022 12:21,28.2553765,83.97633667,17.3,6.8,26.3,36.2
2/27/2022 12:21,28.25541267,83.97638233,18.8,6.9,26.3,36.2
2/27/2022 12:21,28.2554305,83.9764055,19.8,6.9,26.2,35.4
2/27/2022 12:21,28.255461,83.97643317,23.1,7,25.9,36.1
2/27/2022 12:21,28.255489,83.97645867,22.9,7.1,26,36.2
2/27/2022 12:21,28.25551033,83.976477,22.9,7,26,36.4
2/27/2022 12:21,28.25552733,83.97649317,22.9,6.9,26,36.4
2/27/2022 12:21,28.255546,83.976511,22.3,6.9,26.1,36.2
2/27/2022 12:21,28.25558167,83.976545,23.1,7.1,26.1,35.8
2/27/2022 12:21,28.25560167,83.976564,23.7,7.2,25.9,35.7
2/27/2022 12:21,28.25562217,83.97658383,22.6,7.1,25.8,36
2/27/2022 12:21,28.2556405,83.97659983,23.3,7.1,25.8,36
2/27/2022 12:21,28.25565817,83.97662067,23.5,7,25.9,36.2
2/27/2022 12:21,28.255684,83.97664583,23.5,6.9,25.9,36.2
2/27/2022 12:21,28.25570083,83.976665,22.9,7,25.7,37.7
2/27/2022 12:21,28.25571817,83.9766815,19.2,6.9,25.8,37.5
2/27/2022 12:21,28.25573367,83.97669967,19.6,6.9,25.7,37.1
2/27/2022 12:21,28.25575633,83.97672817,17.4,6.9,25.7,37.1
2/27/2022 12:21,28.255774,83.9767465,17.9,7,25.3,36.1
2/27/2022 12:21,28.2558015,83.97678017,20.1,7.1,25.3,36.1
2/27/2022 12:21,28.25581883,83.97680417,21,7.2,24.8,35.6
2/27/2022 12:21,28.25583667,83.976827,19.9,7,25,35.8
2/27/2022 12:21,28.25585383,83.97684533,19.5,6.9,25,35.8
2/27/2022 12:21,28.25586517,83.97686817,18.7,6.9,25,35.8
2/27/2022 12:21,28.2558815,83.97688417,22.4,7,25.1,36
2/27/2022 12:22,28.2558915,83.97690033,21.9,7.1,25.1,36
2/27/2022 12:22,28.255906,83.9769185,21.5,7.1,25.1,36
2/27/2022 12:22,28.25592233,83.97694017,21.8,7.2,25.1,36
2/27/2022 12:22,28.25593783,83.976957,21.1,7.1,25.1,36
2/27/2022 12:22,28.255963,83.97696733,21.1,7.1,25.2,36.3
2/27/2022 12:22,28.2559875,83.97697833,21.4,7.2,25,36.4
2/27/2022 12:22,28.25600983,83.9769935,20.7,7.3,25,36.4
2/27/2022 12:22,28.25602983,83.97701033,21.3,7.4,24.8,36.8
2/27/2022 12:22,28.25605933,83.97703917,21.8,10.6,24.8,36.8
2/27/2022 12:22,28.25607867,83.97706167,21.7,11.6,24.6,38
2/27/2022 12:22,28.256097,83.97708167,22.1,11.7,24.4,38.3
2/27/2022 12:22,28.25611417,83.97710383,22.4,11.7,24.4,38.4
2/27/2022 12:22,28.25613083,83.97712333,23.2,11.8,24.4,38.4
2/27/2022 12:22,28.25614883,83.97714383,20.2,11.5,24.5,38.5
2/27/2022 12:22,28.25616567,83.97716317,21.1,11.6,24.3,38.3
2/27/2022 12:22,28.25618133,83.97718033,20.4,11.5,24.3,38.5
2/27/2022 12:22,28.25619883,83.977202,20.1,11.4,24.3,39
2/27/2022 12:22,28.2562295,83.97723833,20.8,12.4,24.3,39
2/27/2022 12:22,28.25624633,83.97725767,23.6,12.4,24.1,39.6
2/27/2022 12:22,28.25626233,83.977279,24.4,12.4,24.1,39.6
2/27/2022 12:22,28.25628567,83.97731,23.1,12.1,24.1,39.6
2/27/2022 12:22,28.25630383,83.97733,24.6,12.2,23.9,40.2
2/27/2022 12:22,28.25632067,83.97735367,22.8,9,23.8,40
2/27/2022 12:22,28.25633667,83.9773745,21.7,7.8,23.8,40
2/27/2022 12:22,28.25635333,83.97739667,22.6,7.9,23.8,40.1
2/27/2022 12:22,28.25636883,83.977416,23.7,7.9,23.8,40
2/27/2022 12:22,28.25638467,83.97743617,25.7,8.1,23.7,40.2
2/27/2022 12:22,28.256399,83.977459,26.9,8.2,23.5,40.1
2/27/2022 12:22,28.25641283,83.97748,26.4,8.4,23.5,40.1
2/27/2022 12:23,28.25642783,83.9775005,27.2,8.5,23.4,40.1
2/27/2022 12:23,28.256441,83.97751517,28.1,8.6,23.4,39.6
2/27/2022 12:23,28.25646017,83.97754283,27.3,7.7,23.3,39.3
2/27/2022 12:23,28.25648567,83.977553,25.7,7.7,23.2,39.2
2/27/2022 12:23,28.256507,83.97756267,24,7.3,23.1,39.1
2/27/2022 12:23,28.25652217,83.977578,24.6,7.4,23.2,39
2/27/2022 12:23,28.256532,83.9775945,25.1,7.5,23.3,39
2/27/2022 12:23,28.25654883,83.97761467,25.2,7.6,23.3,39
2/27/2022 12:23,28.25658217,83.97764717,30.6,7.9,23.3,39
2/27/2022 12:23,28.25660633,83.97765967,30.8,8.1,23.7,38.9
2/27/2022 12:23,28.25662933,83.97766317,30.5,8.3,23.7,38.7
2/27/2022 12:23,28.25666133,83.97765983,30.5,8.4,23.7,38.7
2/27/2022 12:23,28.256682,83.97765417,32.3,8.6,23.6,38.7
2/27/2022 12:23,28.25671417,83.97764383,38.5,9.1,23.6,38.7
2/27/2022 12:23,28.25673483,83.97762783,49.3,10.5,23.6,38.7
2/27/2022 12:23,28.256758,83.97760783,64.9,12,23.6,38.7
2/27/2022 12:23,28.25678283,83.97759483,79.7,13.2,23.7,38.8
2/27/2022 12:23,28.25680667,83.977587,87.1,14.3,23.7,38.7
2/27/2022 12:23,28.25682433,83.97758,96.3,15.1,23.7,38.7
2/27/2022 12:23,28.256846,83.97757317,103.4,16.1,23.7,38.7
2/27/2022 12:23,28.25686633,83.9775615,106.1,16.4,23.5,38.7
2/27/2022 12:23,28.25688517,83.97755,103.1,16.2,23.5,38.7
2/27/2022 12:23,28.25690483,83.97754333,106.2,16.3,23.5,39
2/27/2022 12:23,28.2569245,83.9775305,106.8,16.3,23.4,39.3
2/27/2022 12:23,28.25694567,83.97751967,112.6,16.9,23.4,39.5
2/27/2022 12:23,28.256965,83.9775085,122,17.8,23.3,39.5
2/27/2022 12:23,28.25698433,83.97749867,127.2,17.9,23.4,39.3
2/27/2022 12:23,28.25700233,83.9774865,127.3,18.4,23.3,39.1
2/27/2022 12:24,28.2570235,83.977474,124.8,18.1,23.3,39.1
2/27/2022 12:24,28.25704383,83.97746183,116.8,16.9,23.3,38.9
2/27/2022 12:24,28.257063,83.97744883,104.5,15.5,23.3,39.1
2/27/2022 12:24,28.25708217,83.97743733,92.4,14.6,23.2,39.3
2/27/2022 12:24,28.25710517,83.97742533,87.9,13.7,23.2,39.5
2/27/2022 12:24,28.25712617,83.97741283,83.2,13.4,23.2,39.5
2/27/2022 12:24,28.257159,83.9773935,76.2,12.6,23.1,38.9
2/27/2022 12:24,28.25718033,83.97738633,73.7,12.3,23,38.2
2/27/2022 12:24,28.25720167,83.9773765,72.9,12.2,23,37.7
2/27/2022 12:24,28.2572215,83.97736833,68.9,12,23,37.7
2/27/2022 12:24,28.25724217,83.97735733,65.6,11.8,23,37.6
2/27/2022 12:24,28.2572645,83.9773445,61.7,11.1,22.9,37.5
2/27/2022 12:24,28.25728383,83.977331,55.4,10.2,22.9,37.5
2/27/2022 12:24,28.25730283,83.97731883,50.4,9.9,22.9,37.5
2/27/2022 12:24,28.25732383,83.97730883,48.6,9.5,23,37.7
2/27/2022 12:24,28.2573585,83.97728817,52.5,9.4,23,37.7
2/27/2022 12:24,28.25737867,83.97727367,49.5,9.1,22.8,38.3
2/27/2022 12:24,28.25739933,83.97725883,46.9,9,22.8,38.5
2/27/2022 12:24,28.25741883,83.977245,43.8,8.7,22.8,38.5
2/27/2022 12:24,28.25743833,83.9772285,41.8,8.3,22.8,38.5
2/27/2022 12:24,28.25746383,83.977203,39.3,8,22.8,38.5
2/27/2022 12:24,28.25747967,83.97718667,39.6,7.9,22.7,38.3
2/27/2022 12:24,28.25749967,83.97717133,39.8,7.9,22.7,38.1
2/27/2022 12:24,28.25751733,83.97715683,39.3,7.9,22.7,38.1
2/27/2022 12:24,28.25753617,83.97714217,41.3,8.1,22.7,38.2
2/27/2022 12:24,28.25755583,83.97712633,40.5,8,22.7,38.5
2/27/2022 12:24,28.25757133,83.9771115,36.7,8.2,22.8,38.7
2/27/2022 12:24,28.25758983,83.9770955,37.4,8.1,22.8,39.3
2/27/2022 12:25,28.2576095,83.9770795,35.9,8,22.8,39.8
2/27/2022 12:25,28.25763033,83.97706567,40.3,8.1,22.8,40.3
2/27/2022 12:25,28.2576505,83.97705017,47.4,8.7,22.8,40.3
2/27/2022 12:25,28.25766883,83.97703567,53.5,8.9,22.7,40.1
2/27/2022 12:25,28.2576875,83.97701983,59.8,9.1,22.7,39.6
2/27/2022 12:25,28.257705,83.97700333,71.2,9.5,22.7,39.3
2/27/2022 12:25,28.257724,83.97699033,82.4,10.2,22.7,39.1
2/27/2022 12:25,28.25774417,83.97697517,85.8,10.3,22.7,39.1
2/27/2022 12:25,28.25778417,83.97694717,93.7,11.1,22.7,39.1
2/27/2022 12:25,28.25781183,83.97692917,96.3,11.3,22.7,39.1
2/27/2022 12:25,28.25782967,83.97691467,96.4,11.8,22.7,39.3
2/27/2022 12:25,28.2578575,83.9768955,100.4,11.4,22.7,39.3
2/27/2022 12:25,28.257877,83.97688417,100.6,11.5,22.7,39.2
2/27/2022 12:25,28.25789433,83.9768725,99.8,11.4,22.6,39.3
2/27/2022 12:25,28.25792383,83.97685617,92.6,11.1,22.6,39.3
2/27/2022 12:25,28.25794333,83.97684983,84.9,10.5,22.6,39
2/27/2022 12:25,28.2579625,83.97684117,79.4,10.2,22.5,39
2/27/2022 12:25,28.25798533,83.97683217,62.5,9.7,22.5,39
2/27/2022 12:25,28.258005,83.97682383,61.6,9.7,22.5,39
2/27/2022 12:25,28.25803483,83.97680983,48.7,9,22.5,39
2/27/2022 12:25,28.25805333,83.97680117,43.5,8.6,22.3,39.2
2/27/2022 12:25,28.258073,83.9767955,40.7,8.1,22.3,39.9
2/27/2022 12:25,28.25810467,83.97678317,41.8,8,22.3,39.9
2/27/2022 12:25,28.25813617,83.9767725,37.7,7.3,22,39.5
2/27/2022 12:25,28.258157,83.97675983,34.8,7.5,22,39.5
2/27/2022 12:25,28.2581925,83.97674567,32,7.4,22,39.5
2/27/2022 12:26,28.2582265,83.97673467,27,7.5,22,39.5
2/27/2022 12:26,28.2582595,83.9767165,25.7,7.6,21.7,40.3
2/27/2022 12:26,28.25828167,83.9767015,25.3,7.7,21.7,40.3
2/27/2022 12:26,28.258302,83.976689,25.3,7.8,21.7,40.4
2/27/2022 12:26,28.25832183,83.97667583,25.7,8,21.7,40.6
2/27/2022 12:26,28.258353,83.9766525,25,8,21.7,40.6
2/27/2022 12:26,28.25837967,83.97662517,27.2,8.2,21.7,40.6
2/27/2022 12:26,28.25840467,83.97660133,26.4,8.2,21.7,40.6
2/27/2022 12:26,28.25842567,83.97658733,27.4,8.4,21.6,42.4
2/27/2022 12:26,28.25844367,83.9765725,36.4,9.3,21.7,42.5
2/27/2022 12:26,28.25846567,83.97656117,38.9,9.1,21.7,42.4
2/27/2022 12:26,28.25848717,83.976541,40.9,9.1,21.7,42.4
2/27/2022 12:26,28.25850783,83.97652367,41.8,9,21.7,42.3
2/27/2022 12:26,28.25853667,83.97649933,44.3,9,21.7,42.3
2/27/2022 12:26,28.25855267,83.97648517,45,8.9,21.7,41.7
2/27/2022 12:26,28.2585715,83.9764675,46.9,9.1,21.7,41.7
2/27/2022 12:26,28.2585905,83.97645033,68.5,12.8,21.7,41.7
2/27/2022 12:26,28.25862517,83.9764205,97.9,18.6,21.8,41.5
2/27/2022 12:26,28.25864317,83.97640283,106.2,21.1,21.8,41.5
2/27/2022 12:26,28.2586655,83.97638683,112.5,22.5,21.8,41.6
2/27/2022 12:26,28.25868417,83.9763705,126.9,23.8,21.9,42
2/27/2022 12:26,28.25871617,83.976348,131.9,24.8,21.9,42
2/27/2022 12:26,28.25873167,83.97632867,134.2,25.3,22,41.6
2/27/2022 12:26,28.2587525,83.9763115,128.4,25,22,41.4
2/27/2022 12:26,28.25877,83.97629517,126.3,25.2,22,41.4
2/27/2022 12:27,28.25881167,83.97626633,127.8,25.9,22,41.4
2/27/2022 12:27,28.25883633,83.976256,128.3,26.3,22.1,42
2/27/2022 12:27,28.25886067,83.97624617,134.1,26.9,22.1,42.2
2/27/2022 12:27,28.25888417,83.9762325,135,27.1,22.1,42.2
2/27/2022 12:27,28.25890633,83.976217,118.2,23.7,22.2,42.4
2/27/2022 12:27,28.25892667,83.97619667,130,21.9,22.2,42.5
2/27/2022 12:27,28.258946,83.97617883,121.9,19.4,22.2,42.4
2/27/2022 12:27,28.25896583,83.97616167,114.6,17.8,22.2,42.4
2/27/2022 12:27,28.25898667,83.97614833,105.3,16.4,22.3,42.2
2/27/2022 12:27,28.25901383,83.9761325,112.9,16.4,22.4,42.3
2/27/2022 12:27,28.259039,83.97610917,111.4,16.1,22.4,42.3
2/27/2022 12:27,28.25905317,83.97609283,115.2,16.2,22.4,41.7
2/27/2022 12:27,28.25907117,83.976078,117.9,16.2,22.5,41.6
2/27/2022 12:27,28.259091,83.97606283,120.5,16.3,22.5,41.6
2/27/2022 12:27,28.259107,83.97604783,120.1,16.1,22.5,43.1
2/27/2022 12:27,28.25912433,83.97603567,119.9,15.9,22.5,43.6
2/27/2022 12:27,28.25914017,83.976015,113.5,15.5,22.6,42.7
2/27/2022 12:27,28.2591565,83.97599583,111.2,15.3,22.6,42.7
2/27/2022 12:27,28.25917533,83.97597767,106.8,15,22.6,42
2/27/2022 12:27,28.259193,83.97596367,79.1,12.9,22.7,41.3
2/27/2022 12:27,28.25922,83.97594233,74.5,12.4,22.7,41.3
2/27/2022 12:27,28.25923683,83.97592583,76.6,12.4,22.7,40.9
2/27/2022 12:27,28.25925583,83.97590883,71.7,11.9,22.7,40.8
2/27/2022 12:27,28.25927317,83.97589217,58.5,11.6,22.7,40.8
2/27/2022 12:27,28.25929083,83.9758775,50.6,10.8,22.7,41
2/27/2022 12:27,28.2593075,83.97585983,46.6,10.6,22.7,41.3
2/27/2022 12:27,28.259325,83.97584133,42.4,10.3,22.7,41.3
2/27/2022 12:27,28.25934283,83.97581483,37.8,9.9,22.7,41.3
2/27/2022 12:28,28.2593585,83.9757985,36,9.8,22.7,41
2/27/2022 12:28,28.25937633,83.97577933,33.6,9.9,22.7,41
2/27/2022 12:28,28.2593935,83.97576033,33.1,9.7,22.8,40.8
2/27/2022 12:28,28.2594085,83.97574033,34.2,9.7,22.8,40.7
2/27/2022 12:28,28.2594275,83.97572,35.3,9.7,22.7,40.5
2/27/2022 12:28,28.25944183,83.9757005,36.6,9.6,22.7,40.5
2/27/2022 12:28,28.2594605,83.9756805,35.4,9.4,22.7,40.4
2/27/2022 12:28,28.2594745,83.9756605,32.5,9.4,22.8,40.4
2/27/2022 12:28,28.259491,83.97564383,31.4,9.3,22.8,40.4
2/27/2022 12:28,28.259517,83.97561567,31.7,8.9,22.8,40.4
2/27/2022 12:28,28.2595335,83.9755965,31.9,9.1,22.7,40.1
2/27/2022 12:28,28.259552,83.97557633,32.8,9,22.7,40
2/27/2022 12:28,28.259567,83.9755585,32,8.9,22.7,40
2/27/2022 12:28,28.25958533,83.97554183,33.1,9.1,22.7,40.3
2/27/2022 12:28,28.25961217,83.9755075,34.3,9.3,22.7,40.6
2/27/2022 12:28,28.25963267,83.97548367,35.2,9,22.7,40.6
2/27/2022 12:28,28.25965133,83.97546083,35.5,10.3,22.7,40.6
2/27/2022 12:28,28.25966933,83.97543967,41.8,12.9,22.8,41
2/27/2022 12:28,28.25969017,83.97542017,40.7,13,22.8,41
2/27/2022 12:28,28.25971133,83.97539667,43.1,13.2,23,40.8
2/27/2022 12:28,28.25973117,83.975375,43.6,13.3,23.2,40.8
2/27/2022 12:28,28.259747,83.975356,44.9,13.4,23.2,40.8
2/27/2022 12:28,28.25976117,83.97533567,45.6,13.5,23.2,40.6
2/27/2022 12:28,28.25977517,83.9753145,49.6,14,23.2,40.1
2/27/2022 12:28,28.259791,83.975295,51.6,14.2,23.2,40.1
2/27/2022 12:28,28.259811,83.97526683,53.2,14.2,23.2,39.9
2/27/2022 12:28,28.259827,83.97524567,53.7,14.3,23.2,39.9
2/27/2022 12:28,28.2598415,83.9752245,54.5,14.2,23.2,39.9
2/27/2022 12:28,28.259858,83.97520367,54.6,14.3,23.2,40
2/27/2022 12:29,28.25987383,83.9751835,55.4,14.5,23.3,40
2/27/2022 12:29,28.25989033,83.97516,57.2,14.2,23.3,40
2/27/2022 12:29,28.259908,83.9751425,57.2,13.5,23.2,39.9
2/27/2022 12:29,28.259926,83.97512267,66.1,11.5,23.2,39.9
2/27/2022 12:29,28.25994533,83.97510367,76.2,12.4,23.2,39.8
2/27/2022 12:29,28.25997183,83.9750755,96.7,15.6,23.1,39.9
2/27/2022 12:29,28.25999183,83.97505717,101.7,16.5,23.1,39.9
2/27/2022 12:29,28.26001033,83.9750395,102.7,16.8,23,39.7
2/27/2022 12:29,28.26002917,83.97501933,98,16.8,22.9,39.4
2/27/2022 12:29,28.26004533,83.97499767,98.3,16.8,22.9,39.4
2/27/2022 12:29,28.2600635,83.9749755,98.6,16.7,23,39.5
2/27/2022 12:29,28.26007983,83.97495433,104.1,16.9,23,39.6
2/27/2022 12:29,28.26009817,83.97493383,106.8,17.6,23.1,39.7
2/27/2022 12:29,28.26011617,83.97491167,106.4,17.3,23.1,39.7
2/27/2022 12:29,28.26014317,83.97487683,120.2,18.4,23.1,39.7
2/27/2022 12:29,28.2601695,83.97484533,129.5,19.8,23.1,39.4
2/27/2022 12:29,28.26018633,83.97482367,121.6,19.3,23.1,39.4
2/27/2022 12:29,28.26020367,83.97480067,112.2,18.6,23.1,39.4
2/27/2022 12:29,28.2602225,83.9747805,99,16.6,23.2,39.4
2/27/2022 12:29,28.26024133,83.97475883,93.1,15,23.3,39.3
2/27/2022 12:29,28.26025917,83.97473683,87.3,14.1,23.4,39.5
2/27/2022 12:29,28.26027717,83.9747165,85.2,13.8,23.5,39.8
2/27/2022 12:29,28.26029533,83.9746965,84.8,13.5,23.5,39.9
2/27/2022 12:29,28.2603145,83.97467583,83,13.5,23.5,39.9
2/27/2022 12:29,28.26033217,83.974654,79.6,13.3,23.6,40
2/27/2022 12:29,28.26035033,83.97463417,73.5,12.9,23.7,39.8
2/27/2022 12:29,28.26036783,83.97461183,72.2,12.3,23.7,39.8
2/27/2022 12:29,28.26038467,83.974592,71.8,12.5,23.7,39.7
2/27/2022 12:30,28.26040033,83.9745705,66.4,12.1,23.7,39.7
2/27/2022 12:30,28.26041667,83.97454967,51.2,10.9,23.7,39.7
2/27/2022 12:30,28.2604345,83.97452967,50.8,10.6,23.8,39.7
2/27/2022 12:30,28.26045017,83.97450833,51.5,10.6,23.8,39.6
2/27/2022 12:30,28.26046967,83.974488,49.2,10.3,23.8,39.6
2/27/2022 12:30,28.26050567,83.9744475,40.2,10,23.8,39.6
2/27/2022 12:30,28.260522,83.97442583,41.9,10.1,23.8,39.5
2/27/2022 12:30,28.26053967,83.974404,42.8,10.4,23.8,39.4
2/27/2022 12:30,28.2605575,83.974383,44.9,10.6,23.7,39.3
2/27/2022 12:30,28.260572,83.97435867,46.1,10.6,23.7,39.3
2/27/2022 12:30,28.26058983,83.9743355,46.8,10.9,23.8,39.1
2/27/2022 12:30,28.260608,83.9743125,50.6,11.4,23.9,38.9
2/27/2022 12:30,28.260623,83.97429083,53.3,11.5,24.1,38.8
2/27/2022 12:30,28.26064467,83.97425917,59.7,12.1,24.1,38.8
2/27/2022 12:30,28.26066933,83.97422483,69,13.6,24.1,38.8
