2022-03-03 15:00:24,28.25285066666667,83.97539033333332
2022-03-03 15:00:25,28.25285066666667,83.97539049999999
2022-03-03 15:00:26,28.25285066666667,83.97539066666668
2022-03-03 15:00:27,28.25285066666667,83.97539083333335
2022-03-03 15:00:28,28.2528505,83.975391
2022-03-03 15:00:29,28.25285066666667,83.975391
2022-03-03 15:00:30,28.252850833333333,83.975391
2022-03-03 15:00:31,28.252851000000003,83.975391
2022-03-03 15:00:32,28.252851333333336,83.97539016666666
2022-03-03 15:00:33,28.25285166666667,83.97538950000002
2022-03-03 15:00:34,28.252851833333338,83.97538899999999
2022-03-03 15:00:35,28.25285216666667,83.97538899999999
2022-03-03 15:00:36,28.252852333333333,83.97538916666666
2022-03-03 15:00:37,28.252852666666666,83.97538850000001
2022-03-03 15:00:38,28.252852999999998,83.975388
2022-03-03 15:00:39,28.252853166666668,83.9753875
2022-03-03 15:00:40,28.252853333333338,83.9753875
2022-03-03 15:00:41,28.25285366666667,83.97538683333332
2022-03-03 15:00:42,28.252853833333333,83.97538616666667
2022-03-03 15:00:43,28.252854000000003,83.97538566666665
2022-03-03 15:00:44,28.252854166666665,83.975385
2022-03-03 15:00:45,28.252854333333335,83.97538449999999
2022-03-03 15:00:46,28.252854499999998,83.975384
2022-03-03 15:00:47,28.252854666666668,83.97538366666667
2022-03-03 15:00:48,28.252854666666668,83.97538333333333
2022-03-03 15:00:49,28.252854666666668,83.97538283333333
2022-03-03 15:00:50,28.252854499999998,83.97538250000001
2022-03-03 15:00:51,28.252854499999998,83.97538266666668
2022-03-03 15:00:52,28.252854333333335,83.97538283333333
2022-03-03 15:00:53,28.252854166666665,83.97538283333333
2022-03-03 15:00:54,28.252854000000003,83.975383
2022-03-03 15:00:55,28.252853833333333,83.97538316666666
2022-03-03 15:00:56,28.25285366666667,83.97538333333333
2022-03-03 15:00:57,28.25285366666667,83.9753835
2022-03-03 15:00:58,28.2528535,83.97538383333334
2022-03-03 15:00:59,28.252853333333338,83.975384
2022-03-03 15:01:00,28.252852999999998,83.97538433333332
2022-03-03 15:01:01,28.252852666666666,83.97538466666668
2022-03-03 15:01:02,28.252852333333333,83.975385
2022-03-03 15:01:03,28.252852,83.97538533333334
2022-03-03 15:01:04,28.252851833333338,83.97538549999999
2022-03-03 15:01:05,28.2528515,83.97538583333335
2022-03-03 15:01:06,28.252851333333336,83.97538600000001
2022-03-03 15:01:07,28.252851000000003,83.97538633333333
2022-03-03 15:01:08,28.25285066666667,83.9753865
2022-03-03 15:01:09,28.25285033333334,83.97538683333332
2022-03-03 15:01:10,28.25285016666667,83.97538716666668
2022-03-03 15:01:11,28.25285,83.97538733333334
2022-03-03 15:01:12,28.252849833333336,83.9753875
2022-03-03 15:01:13,28.252849500000004,83.97538783333333
2022-03-03 15:01:14,28.252849333333334,83.975388
2022-03-03 15:01:15,28.25284916666667,83.97538816666665
2022-03-03 15:01:16,28.252849,83.97538833333334
2022-03-03 15:01:17,28.25284883333334,83.97538866666667
2022-03-03 15:01:18,28.25284866666667,83.97538883333333
2022-03-03 15:01:19,28.25284866666667,83.97538899999999
2022-03-03 15:01:20,28.25284866666667,83.97538916666666
2022-03-03 15:01:21,28.25284883333334,83.97538933333333
2022-03-03 15:01:22,28.25284883333334,83.97538933333333
2022-03-03 15:01:23,28.25284883333334,83.97538933333333
2022-03-03 15:01:24,28.252849,83.97538833333334
2022-03-03 15:01:25,28.25284916666667,83.97538733333334
2022-03-03 15:01:26,28.25284916666667,83.97538733333334
2022-03-03 15:01:27,28.25284916666667,83.97538733333334
2022-03-03 15:01:28,28.252849,83.97538733333334
2022-03-03 15:01:29,28.252849,83.97538733333334
2022-03-03 15:01:30,28.25284916666667,83.97538666666667
2022-03-03 15:01:31,28.25284916666667,83.97538666666667
2022-03-03 15:01:32,28.25284916666667,83.97538666666667
