('2022-02-27 12:27:39', 28.259175333333328, 83.97597766666668 , 106.8, 15.0, 22.6, 42.0 ),
('2022-02-27 12:27:45', 28.259227499999998, 83.97593466666667 , 75.3, 12.5, 22.7, 41.3 ),
('2022-02-27 12:27:50', 28.25927316666667, 83.97589216666665 , 58.5, 11.6, 22.7, 40.8 ),
('2022-02-27 12:27:55', 28.259317666666668, 83.97585016666666 , 43.8, 10.4, 22.7, 41.3 ),
('2022-02-27 12:28:00', 28.2593585, 83.97579849999998 , 36.0, 9.8, 22.7, 41.0 ),
('2022-02-27 12:28:05', 28.25940033333333, 83.97575133333333 , 34.3, 9.7, 22.8, 40.7 ),
('2022-02-27 12:28:10', 28.259441833333334, 83.9757005 , 36.6, 9.6, 22.7, 40.5 ),
('2022-02-27 12:28:15', 28.259483, 83.97565283333333 , 32.2, 9.3, 22.8, 40.4 ),
('2022-02-27 12:28:21', 28.259533499999996, 83.9755965 , 31.9, 9.1, 22.7, 40.1 ),
('2022-02-27 12:28:26', 28.259575166666664, 83.97555033333335 , 33.3, 9.0, 22.7, 40.3 ),
('2022-02-27 12:28:32', 28.25963266666667, 83.97548366666666 , 35.2, 9.0, 22.7, 40.6 ),
('2022-02-27 12:28:37', 28.259680000000003, 83.97542916666667 , 40.9, 12.9, 22.8, 41.0 ),
('2022-02-27 12:28:42', 28.259731166666665, 83.97537499999999 , 43.6, 13.3, 23.2, 40.8 ),
('2022-02-27 12:28:47', 28.25976783333333, 83.97532433333332 , 45.6, 13.8, 23.2, 40.6 ),
('2022-02-27 12:28:53', 28.259811, 83.97526683333332 , 53.2, 14.2, 23.2, 39.9 ),
('2022-02-27 12:28:58', 28.25984933333333, 83.97521416666665 , 54.8, 14.4, 23.2, 40.0 ),
('2022-02-27 12:29:03', 28.259890333333335, 83.97515999999999 , 57.2, 14.2, 23.3, 40.0 ),
('2022-02-27 12:29:08', 28.259935666666667, 83.97511316666666 , 70.4, 11.8, 23.2, 39.8 ),
('2022-02-27 12:29:14', 28.259991833333334, 83.97505716666667 , 101.7, 16.5, 23.1, 39.9 ),
('2022-02-27 12:29:19', 28.26003616666667, 83.97500866666665 , 98.1, 16.8, 22.9, 39.4 ),
('2022-02-27 12:29:24', 28.260079833333332, 83.97495433333333 , 104.1, 16.9, 23.0, 39.6 ),
('2022-02-27 12:29:30', 28.260134333333333, 83.97488816666667 , 111.3, 17.7, 23.1, 39.7 ),
('2022-02-27 12:29:36', 28.26018633333333, 83.97482366666667 , 121.6, 19.3, 23.1, 39.4 ),
('2022-02-27 12:29:41', 28.260231999999995, 83.97476983333333 , 92.9, 15.6, 23.3, 39.3 ),
('2022-02-27 12:29:46', 28.260277166666665, 83.97471650000001 , 85.2, 13.8, 23.5, 39.8 ),
('2022-02-27 12:29:51', 28.260323333333336, 83.97466483333334 , 82.4, 13.3, 23.6, 40.0 ),
('2022-02-27 12:29:56', 28.26036783333333, 83.97461183333334 , 72.2, 12.3, 23.7, 39.8 ),
('2022-02-27 12:30:01', 28.260407833333336, 83.97455933333335 , 55.7, 11.3, 23.7, 39.7 ),
('2022-02-27 12:30:06', 28.26045016666667, 83.97450833333332 , 51.5, 10.6, 23.8, 39.6 ),
('2022-02-27 12:30:13', 28.260513333333332, 83.97443649999998 , 39.4, 10.0, 23.8, 39.6 ),
('2022-02-27 12:30:18', 28.260557499999997, 83.974383 , 44.9, 10.6, 23.7, 39.3 ),
('2022-02-27 12:30:23', 28.260599166666665, 83.97432433333333 , 47.8, 11.1, 23.9, 38.9 ),
('2022-02-27 12:30:29', 28.260644666666668, 83.97425916666667 , 59.7, 12.1, 24.1, 38.8 ),
('2022-02-27 12:30:36', 28.26068716666667, 83.97417116666665 , 74.0, 14.3, 24.4, 38.5 ),
('2022-02-27 12:30:42', 28.26073483333333, 83.97410883333332 , 107.2, 19.5, 24.5, 38.4 ),
('2022-02-27 12:30:49', 28.260792999999996, 83.97402516666668 , 115.1, 20.4, 24.5, 38.4 ),
('2022-02-27 12:30:55', 28.26084733333333, 83.97395366666666 , 110.7, 20.4, 24.4, 37.9 ),
('2022-02-27 12:31:01', 28.260900666666664, 83.97388516666666 , 97.0, 18.8, 24.2, 37.5 ),
